phase,frequency,time,adcvalue
90.00,83000,70260,797.01
90.00,83000,70270,792.15
90.00,83000,70280,792.62
90.00,83000,70290,799.94
90.00,83000,70300,794.84
90.00,83000,70310,788.62
90.00,83000,70320,800.78
90.00,83000,70330,780.68
90.00,83000,70340,773.09
90.00,83000,70350,784.52
90.00,83000,70360,787.38
90.00,83000,70370,776.13
90.00,83000,70380,779.04
90.00,83000,70390,774.16
90.00,83000,70400,763.71
90.00,83000,70410,774.88
90.00,83000,70420,765.6
90.00,83000,70430,778.08
90.00,83000,70440,768.31
90.00,83000,70450,765.91
90.00,83000,70460,775.69
90.00,83000,70470,755.06
90.00,83000,70480,765.31
90.00,83000,70490,755.94
90.00,83000,70500,752.96
90.00,83000,70510,756.63
90.00,83000,70520,747.27
90.00,83000,70530,766.72
90.00,83000,70540,756.07
90.00,83000,70550,726.01
90.00,83000,70560,735.09
90.00,83000,70570,735.92
90.00,83000,70580,732.66
90.00,83000,70590,737.82
90.00,83000,70600,737.98
90.00,83000,70610,757.7
90.00,83000,70620,757.67
90.00,83000,70630,764.64
90.00,83000,70640,768.91
90.00,83000,70650,759.29
90.00,83000,70660,763.57
90.00,83000,70670,756.39
90.00,83000,70680,771.49
90.00,83000,70690,771.65
90.00,83000,70700,762.57
90.00,83000,70710,769.02
90.00,83000,70720,739
90.00,83000,70730,739.61
90.00,83000,70740,737.84
90.00,83000,70750,746.77
90.00,83000,70760,746.37
90.00,83000,70770,743.91
90.00,83000,70780,746.11
90.00,83000,70790,759.34
90.00,83000,70800,755.7
90.00,83000,70810,746.28
90.00,83000,70820,726.63
90.00,83000,70830,743.33
90.00,83000,70840,738.18
90.00,83000,70850,735.29
90.00,83000,70860,749.27
90.00,83000,70870,745.09
90.00,83000,70880,743.49
90.00,83000,70890,740.01
90.00,83000,70900,731.21
90.00,83000,70910,729.2
90.00,83000,70920,742.65
90.00,83000,70930,733.57
90.00,83000,70940,722.75
90.00,83000,70950,718.13
90.00,83000,70960,697.71
90.00,83000,70970,707.67
90.00,83000,70980,695.24
90.00,83000,70990,694.11
90.00,83000,71000,702.5
90.00,83000,71010,702.05
90.00,83000,71020,700.79
90.00,83000,71030,697.04
90.00,83000,71040,698.22
90.00,83000,71050,701.66
90.00,83000,71060,704.7
90.00,83000,71070,706.49
90.00,83000,71080,697.86
90.00,83000,71090,704.35
90.00,83000,71100,705.85
90.00,83000,71110,704.47
90.00,83000,71120,703.44
90.00,83000,71130,708.49
90.00,83000,71140,711.68
90.00,83000,71150,709.55
90.00,83000,71160,707.53
90.00,83000,71170,708.87
90.00,83000,71180,705.96
90.00,83000,71190,710.84
90.00,83000,71200,713.41
90.00,83000,71210,708.49
90.00,83000,71220,711.68
90.00,83000,71230,705.91
90.00,83000,71240,710.23
90.00,83000,71250,708.51
90.00,83000,71260,709.86
90.00,83000,71270,709.08
90.00,83000,71280,710.22
90.00,83000,71290,741.23
90.00,83000,71300,722.54
90.00,83000,71310,712.35
90.00,83000,71320,720.82
90.00,83000,71330,725.23
90.00,83000,71340,729.57
90.00,83000,71350,730.57
90.00,83000,71360,718.84
90.00,83000,71370,724.74
90.00,83000,71380,715.58
90.00,83000,71390,723.23
90.00,83000,71400,748.48
90.00,83000,71410,722.89
90.00,83000,71420,718.14
90.00,83000,71430,709.53
90.00,83000,71440,708.44
90.00,83000,71450,707.13
90.00,83000,71460,692.77
90.00,83000,71470,711.16
90.00,83000,71480,709.8
90.00,83000,71490,712.41
90.00,83000,71500,719.61
90.00,83000,71510,713.6
90.00,83000,71520,718.21
90.00,83000,71530,719.53
90.00,83000,71540,698.44
90.00,83000,71550,706.83
90.00,83000,71560,700.01
90.00,83000,71570,712.12
90.00,83000,71580,706.56
90.00,83000,71590,700.9
90.00,83000,71600,698.26
90.00,83000,71610,705.6
90.00,83000,71620,704.75
90.00,83000,71630,703.46
90.00,83000,71640,704.56
90.00,83000,71650,696.47
90.00,83000,71660,696.65
90.00,83000,71670,696.67
90.00,83000,71680,700.61
90.00,83000,71690,697.02
90.00,83000,71700,690.64
90.00,83000,71710,684.3
90.00,83000,71720,691.91
90.00,83000,71730,684.72
90.00,83000,71740,680.43
90.00,83000,71750,683.07
90.00,83000,71760,682.4
90.00,83000,71770,685.67
90.00,83000,71780,680.21
90.00,83000,71790,684.26
90.00,83000,71800,680.39
90.00,83000,71810,693.97
90.00,83000,71820,682.48
90.00,83000,71830,684.77
90.00,83000,71840,687.1
90.00,83000,71850,679.13
90.00,83000,71860,681.74
90.00,83000,71870,678.95
90.00,83000,71880,680.51
90.00,83000,71890,688.23
90.00,83000,71900,685.9
90.00,83000,71910,681.45
90.00,83000,71920,683.16
90.00,83000,71930,691.2
90.00,83000,71940,684.65
90.00,83000,71950,676.18
90.00,83000,71960,680.86
90.00,83000,71970,680.08
90.00,83000,71980,676.67
90.00,83000,71990,680.3
90.00,83000,72000,668.51
90.00,83000,72010,675.93
90.00,83000,72020,677.21
90.00,83000,72030,678.53
90.00,83000,72040,675.93
90.00,83000,72050,687.81
90.00,83000,72060,684.04
90.00,83000,72070,684.31
90.00,83000,72080,684.03
90.00,83000,72090,683.4
90.00,83000,72100,679.1
90.00,83000,72110,675.37
90.00,83000,72120,683.52
90.00,83000,72130,676.68
90.00,83000,72140,674.55
90.00,83000,72150,673.14
90.00,83000,72160,679.68
90.00,83000,72170,676.94
90.00,83000,72180,693.96
90.00,83000,72190,706.12
90.00,83000,72200,701.77
90.00,83000,72210,700.46
90.00,83000,72220,695.19
90.00,83000,72230,703.2
90.00,83000,72240,685.44
90.00,83000,72250,688.37
90.00,83000,72260,687.73
90.00,83000,72270,692.22
90.00,83000,72280,681.72
90.00,83000,72290,686.52
90.00,83000,72300,692.71
270.00,83000,72310,696
270.00,83000,72320,698.12
270.00,83000,72330,695.59
270.00,83000,72340,691.11
270.00,83000,72350,690.1
270.00,83000,72360,688.19
270.00,83000,72370,690.44
270.00,83000,72380,701.56
270.00,83000,72390,706.51
270.00,83000,72400,721.2
270.00,83000,72410,708.29
270.00,83000,72420,694.39
270.00,83000,72430,720.7
270.00,83000,72440,710.06
270.00,83000,72450,710.01
270.00,83000,72460,715.46
270.00,83000,72470,711.1
270.00,83000,72480,701.92
270.00,83000,72490,709.57
270.00,83000,72500,704.51
270.00,83000,72510,711.92
270.00,83000,72520,711.69
270.00,83000,72530,714.4
270.00,83000,72540,709.49
270.00,83000,72550,708.14
270.00,83000,72560,714.38
270.00,83000,72570,710.09
270.00,83000,72580,730.92
270.00,83000,72590,735.54
270.00,83000,72600,733.23
270.00,83000,72610,725.14
270.00,83000,72620,740.16
270.00,83000,72630,719.41
270.00,83000,72640,729.34
270.00,83000,72650,735.39
270.00,83000,72660,733.22
270.00,83000,72670,730.29
270.00,83000,72680,730.33
270.00,83000,72690,747.61
270.00,83000,72700,735.54
270.00,83000,72710,746.26
270.00,83000,72720,735.72
270.00,83000,72730,740.82
270.00,83000,72740,752.5
270.00,83000,72750,749.62
270.00,83000,72760,753.3
270.00,83000,72770,751.51
270.00,83000,72780,749.53
270.00,83000,72790,741.78
270.00,83000,72800,744.71
270.00,83000,72810,741.03
270.00,83000,72820,747.37
270.00,83000,72830,745.22
270.00,83000,72840,750.47
270.00,83000,72850,765.19
270.00,83000,72860,753.2
270.00,83000,72870,770.59
270.00,83000,72880,753.08
270.00,83000,72890,760.28
270.00,83000,72900,769.72
270.00,83000,72910,771.49
270.00,83000,72920,774.98
270.00,83000,72930,775.3
270.00,83000,72940,759.57
270.00,83000,72950,755.42
270.00,83000,72960,749.58
270.00,83000,72970,752.39
270.00,83000,72980,760.22
270.00,83000,72990,764.57
270.00,83000,73000,764.96
270.00,83000,73010,757.12
270.00,83000,73020,755.19
270.00,83000,73030,765.62
270.00,83000,73040,763.84
270.00,83000,73050,771.26
270.00,83000,73060,774.96
270.00,83000,73070,770.15
270.00,83000,73080,777.59
270.00,83000,73090,775.54
270.00,83000,73100,776.26
270.00,83000,73110,770.87
270.00,83000,73120,768.26
270.00,83000,73130,775.3
270.00,83000,73140,774.12
270.00,83000,73150,784.31
270.00,83000,73160,789.18
270.00,83000,73170,798.11
270.00,83000,73180,793.46
270.00,83000,73190,787.28
270.00,83000,73200,794
270.00,83000,73210,791.88
270.00,83000,73220,783.81
270.00,83000,73230,785.5
270.00,83000,73240,785.35
270.00,83000,73250,777.46
270.00,83000,73260,778.86
270.00,83000,73270,776.56
270.00,83000,73280,779.38
270.00,83000,73290,785.4
270.00,83000,73300,779.58
270.00,83000,73310,777.54
270.00,83000,73320,779.78
90.00,83100,73330,777.25
90.00,83100,73340,793.69
90.00,83100,73350,804.88
90.00,83100,73360,793.17
90.00,83100,73370,782.71
90.00,83100,73380,782.06
90.00,83100,73390,770.49
90.00,83100,73400,772.17
90.00,83100,73410,777.77
90.00,83100,73420,782.52
90.00,83100,73430,773.87
90.00,83100,73440,780.35
90.00,83100,73450,784.58
90.00,83100,73460,779.2
90.00,83100,73470,780.53
90.00,83100,73480,778.53
90.00,83100,73490,779.26
90.00,83100,73500,785.69
90.00,83100,73510,773.55
90.00,83100,73520,790.93
90.00,83100,73530,791.6
90.00,83100,73540,778.02
90.00,83100,73550,778.61
90.00,83100,73560,786.24
90.00,83100,73570,765.11
90.00,83100,73580,779.56
90.00,83100,73590,773.29
90.00,83100,73600,781.81
90.00,83100,73610,779.26
90.00,83100,73620,766.3
90.00,83100,73630,772.69
90.00,83100,73640,760.24
90.00,83100,73650,770.63
90.00,83100,73660,769.45
90.00,83100,73670,760.25
90.00,83100,73680,756.69
90.00,83100,73690,762.43
90.00,83100,73700,754.16
90.00,83100,73710,747.95
90.00,83100,73720,753.75
90.00,83100,73730,763.37
90.00,83100,73740,768.19
90.00,83100,73750,768.32
90.00,83100,73760,759.54
90.00,83100,73770,740.56
90.00,83100,73780,753.38
90.00,83100,73790,750.31
90.00,83100,73800,741.85
90.00,83100,73810,744.41
90.00,83100,73820,751.01
90.00,83100,73830,744.03
90.00,83100,73840,747.64
90.00,83100,73850,744.03
90.00,83100,73860,745.82
90.00,83100,73870,744.47
90.00,83100,73880,742.22
90.00,83100,73890,739.29
90.00,83100,73900,746.91
90.00,83100,73910,744.26
90.00,83100,73920,747.66
90.00,83100,73930,753.12
90.00,83100,73940,753.31
90.00,83100,73950,744.85
90.00,83100,73960,754.99
90.00,83100,73970,745.91
90.00,83100,73980,751.75
90.00,83100,73990,748.95
90.00,83100,74000,747.78
90.00,83100,74010,749.19
90.00,83100,74020,756.29
90.00,83100,74030,742.69
90.00,83100,74040,743.88
90.00,83100,74050,751.87
90.00,83100,74060,748.35
90.00,83100,74070,738.03
90.00,83100,74080,735.28
90.00,83100,74090,739.27
90.00,83100,74100,735.69
90.00,83100,74110,739
90.00,83100,74120,744.15
90.00,83100,74130,732.2
90.00,83100,74140,742.32
90.00,83100,74150,736.88
90.00,83100,74160,735.47
90.00,83100,74170,758.07
90.00,83100,74180,754.67
90.00,83100,74190,753.76
90.00,83100,74200,754.89
90.00,83100,74210,761.96
90.00,83100,74220,765.94
90.00,83100,74230,762.36
90.00,83100,74240,756.88
90.00,83100,74250,763.35
90.00,83100,74260,754.24
90.00,83100,74270,755.54
90.00,83100,74280,752.02
90.00,83100,74290,760.79
90.00,83100,74300,756.74
90.00,83100,74310,746.37
90.00,83100,74320,755.43
90.00,83100,74330,751.1
90.00,83100,74340,753.74
90.00,83100,74350,748.22
90.00,83100,74360,746.2
90.00,83100,74370,737.53
90.00,83100,74380,742.5
90.00,83100,74390,744.17
90.00,83100,74400,744.62
90.00,83100,74410,750.72
90.00,83100,74420,745.52
90.00,83100,74430,736.56
90.00,83100,74440,740.6
90.00,83100,74450,731.27
90.00,83100,74460,738.6
90.00,83100,74470,727.45
90.00,83100,74480,732.19
90.00,83100,74490,735.05
90.00,83100,74500,720.76
90.00,83100,74510,739.46
90.00,83100,74520,729.04
90.00,83100,74530,723.25
90.00,83100,74540,726.05
90.00,83100,74550,739.64
90.00,83100,74560,729.97
90.00,83100,74570,723.33
90.00,83100,74580,718.18
90.00,83100,74590,705.59
90.00,83100,74600,718.39
90.00,83100,74610,706.82
90.00,83100,74620,704.56
90.00,83100,74630,711.32
90.00,83100,74640,718.91
90.00,83100,74650,713.54
90.00,83100,74660,706.69
90.00,83100,74670,700.3
90.00,83100,74680,698.82
90.00,83100,74690,704.44
90.00,83100,74700,697.37
90.00,83100,74710,700.06
90.00,83100,74720,701.82
90.00,83100,74730,711.38
90.00,83100,74740,706.19
90.00,83100,74750,712.99
90.00,83100,74760,707.24
90.00,83100,74770,710.96
90.00,83100,74780,707.36
90.00,83100,74790,710.06
90.00,83100,74800,711.22
90.00,83100,74810,711.32
90.00,83100,74820,715.57
90.00,83100,74830,713.23
90.00,83100,74840,707.87
90.00,83100,74850,702.53
90.00,83100,74860,705.68
90.00,83100,74870,711.43
90.00,83100,74880,705.58
90.00,83100,74890,711.11
90.00,83100,74900,708.59
90.00,83100,74910,706.24
90.00,83100,74920,704.51
90.00,83100,74930,707.38
90.00,83100,74940,704.61
90.00,83100,74950,700.72
90.00,83100,74960,707.34
90.00,83100,74970,717.03
90.00,83100,74980,710.94
90.00,83100,74990,700.69
90.00,83100,75000,705.52
90.00,83100,75010,703.83
90.00,83100,75020,705.8
90.00,83100,75030,700.83
90.00,83100,75040,704.92
90.00,83100,75050,702.87
90.00,83100,75060,708.44
90.00,83100,75070,709.86
90.00,83100,75080,700.9
90.00,83100,75090,707.05
90.00,83100,75100,704.88
90.00,83100,75110,703.17
90.00,83100,75120,706.65
90.00,83100,75130,703.94
90.00,83100,75140,705.51
90.00,83100,75150,712.32
90.00,83100,75160,691.73
90.00,83100,75170,701.37
90.00,83100,75180,707.4
90.00,83100,75190,702.49
90.00,83100,75200,708.41
90.00,83100,75210,703.79
90.00,83100,75220,696.71
90.00,83100,75230,705.76
90.00,83100,75240,709.01
90.00,83100,75250,707.49
90.00,83100,75260,703.41
90.00,83100,75270,713.34
90.00,83100,75280,710
90.00,83100,75290,705.45
90.00,83100,75300,702.62
90.00,83100,75310,707.81
90.00,83100,75320,704.65
90.00,83100,75330,708.6
270.00,83100,75340,698.96
270.00,83100,75350,697.78
270.00,83100,75360,708.28
270.00,83100,75370,705.9
270.00,83100,75380,722.05
270.00,83100,75390,717.46
270.00,83100,75400,731.28
270.00,83100,75410,728.9
270.00,83100,75420,725.66
270.00,83100,75430,729.3
270.00,83100,75440,732.36
270.00,83100,75450,733.55
270.00,83100,75460,739.72
270.00,83100,75470,736.64
270.00,83100,75480,736.06
270.00,83100,75490,736.61
270.00,83100,75500,747.87
270.00,83100,75510,755.26
270.00,83100,75520,760.18
270.00,83100,75530,757.29
270.00,83100,75540,760.97
270.00,83100,75550,765.24
270.00,83100,75560,759.26
270.00,83100,75570,764.78
270.00,83100,75580,748.92
270.00,83100,75590,761.72
270.00,83100,75600,764.7
270.00,83100,75610,746.49
270.00,83100,75620,740.89
270.00,83100,75630,751.9
270.00,83100,75640,760.17
270.00,83100,75650,760.32
270.00,83100,75660,762.15
270.00,83100,75670,770.5
270.00,83100,75680,776.11
270.00,83100,75690,755.4
270.00,83100,75700,760.49
270.00,83100,75710,770.35
270.00,83100,75720,770.33
270.00,83100,75730,777.3
270.00,83100,75740,767.63
270.00,83100,75750,770.09
270.00,83100,75760,755.77
270.00,83100,75770,766.58
270.00,83100,75780,767.27
270.00,83100,75790,765.81
270.00,83100,75800,781.74
270.00,83100,75810,771.07
270.00,83100,75820,785.55
270.00,83100,75830,781.72
270.00,83100,75840,768.03
270.00,83100,75850,776.49
270.00,83100,75860,784.83
270.00,83100,75870,774.68
270.00,83100,75880,788
270.00,83100,75890,789.52
270.00,83100,75900,783.9
270.00,83100,75910,790.96
270.00,83100,75920,781.91
270.00,83100,75930,776.84
270.00,83100,75940,766.99
270.00,83100,75950,765.48
270.00,83100,75960,767.77
270.00,83100,75970,770.4
270.00,83100,75980,782.46
270.00,83100,75990,792.65
270.00,83100,76000,801.45
270.00,83100,76010,797.71
270.00,83100,76020,794.94
270.00,83100,76030,791.96
270.00,83100,76040,794.72
270.00,83100,76050,800.73
270.00,83100,76060,795.22
270.00,83100,76070,792.29
270.00,83100,76080,798.39
270.00,83100,76090,799.55
270.00,83100,76100,796.63
270.00,83100,76110,791.81
270.00,83100,76120,798.95
270.00,83100,76130,791.72
270.00,83100,76140,800.46
270.00,83100,76150,796.1
270.00,83100,76160,794.8
270.00,83100,76170,794.98
270.00,83100,76180,794.7
270.00,83100,76190,798.61
270.00,83100,76200,789.87
270.00,83100,76210,795.44
270.00,83100,76220,792.01
270.00,83100,76230,799.88
270.00,83100,76240,798.47
270.00,83100,76250,784.41
270.00,83100,76260,786.46
270.00,83100,76270,782.1
270.00,83100,76280,789.59
270.00,83100,76290,791.78
270.00,83100,76300,799.25
270.00,83100,76310,798.11
270.00,83100,76320,795.59
270.00,83100,76330,799.6
270.00,83100,76340,797.54
270.00,83100,76350,805.84
270.00,83100,76360,799.62
90.00,83200,76370,807.84
90.00,83200,76380,816.77
90.00,83200,76390,812.13
90.00,83200,76400,793.53
90.00,83200,76410,781.23
90.00,83200,76420,787.08
90.00,83200,76430,790.95
90.00,83200,76440,780.09
90.00,83200,76450,776.07
90.00,83200,76460,776.01
90.00,83200,76470,783.88
90.00,83200,76480,785.81
90.00,83200,76490,782.65
90.00,83200,76500,789.63
90.00,83200,76510,782.09
90.00,83200,76520,787.46
90.00,83200,76530,791.89
90.00,83200,76540,788.35
90.00,83200,76550,785.3
90.00,83200,76560,793.21
90.00,83200,76570,789.69
90.00,83200,76580,787.85
90.00,83200,76590,773.44
90.00,83200,76600,783.65
90.00,83200,76610,786.09
90.00,83200,76620,774.8
90.00,83200,76630,791.95
90.00,83200,76640,788.06
90.00,83200,76650,790.13
90.00,83200,76660,791.53
90.00,83200,76670,775.9
90.00,83200,76680,781.75
90.00,83200,76690,787.43
90.00,83200,76700,784.92
90.00,83200,76710,791.36
90.00,83200,76720,792.85
90.00,83200,76730,782.38
90.00,83200,76740,786.58
90.00,83200,76750,782.42
90.00,83200,76760,782.04
90.00,83200,76770,783.52
90.00,83200,76780,768.5
90.00,83200,76790,778.05
90.00,83200,76800,770.73
90.00,83200,76810,767.64
90.00,83200,76820,773.72
90.00,83200,76830,775.79
90.00,83200,76840,782.04
90.00,83200,76850,772
90.00,83200,76860,771.09
90.00,83200,76870,757.67
90.00,83200,76880,763.12
90.00,83200,76890,759.68
90.00,83200,76900,765.73
90.00,83200,76910,785.98
90.00,83200,76920,747.82
90.00,83200,76930,741.62
90.00,83200,76940,764.09
90.00,83200,76950,758.25
90.00,83200,76960,748.33
90.00,83200,76970,751.67
90.00,83200,76980,755
90.00,83200,76990,745.91
90.00,83200,77000,741.14
90.00,83200,77010,749.8
90.00,83200,77020,747.86
90.00,83200,77030,753.44
90.00,83200,77040,754.25
90.00,83200,77050,745.54
90.00,83200,77060,748.99
90.00,83200,77070,742.03
90.00,83200,77080,745.34
90.00,83200,77090,742.91
90.00,83200,77100,741.17
90.00,83200,77110,742.53
90.00,83200,77120,747.5
90.00,83200,77130,743.71
90.00,83200,77140,747
90.00,83200,77150,750.03
90.00,83200,77160,754.55
90.00,83200,77170,748.29
90.00,83200,77180,751.06
90.00,83200,77190,747.07
90.00,83200,77200,751.55
90.00,83200,77210,754.08
90.00,83200,77220,756.43
90.00,83200,77230,759.68
90.00,83200,77240,740.88
90.00,83200,77250,752.5
90.00,83200,77260,748.41
90.00,83200,77270,743.49
90.00,83200,77280,751.23
90.00,83200,77290,747.99
90.00,83200,77300,753.15
90.00,83200,77310,751.8
90.00,83200,77320,753.8
90.00,83200,77330,747.62
90.00,83200,77340,757.66
90.00,83200,77350,753.42
90.00,83200,77360,753.64
90.00,83200,77370,749.42
90.00,83200,77380,754.19
90.00,83200,77390,753.71
90.00,83200,77400,748.52
90.00,83200,77410,751.08
90.00,83200,77420,744.95
90.00,83200,77430,741.66
90.00,83200,77440,743.79
90.00,83200,77450,749.74
90.00,83200,77460,744.22
90.00,83200,77470,748.87
90.00,83200,77480,755.96
90.00,83200,77490,750.54
90.00,83200,77500,751.26
90.00,83200,77510,750.72
90.00,83200,77520,742.49
90.00,83200,77530,739.92
90.00,83200,77540,744.54
90.00,83200,77550,742.23
90.00,83200,77560,743.23
90.00,83200,77570,743.02
90.00,83200,77580,741.79
90.00,83200,77590,743.8
90.00,83200,77600,745.5
90.00,83200,77610,739.89
90.00,83200,77620,741.2
90.00,83200,77630,741.02
90.00,83200,77640,742.52
90.00,83200,77650,745.38
90.00,83200,77660,739.28
90.00,83200,77670,734.18
90.00,83200,77680,741.89
90.00,83200,77690,749.26
90.00,83200,77700,736.6
90.00,83200,77710,743.02
90.00,83200,77720,746.34
90.00,83200,77730,740.27
90.00,83200,77740,749.42
90.00,83200,77750,746.61
90.00,83200,77760,748.78
90.00,83200,77770,742.62
270.00,83200,77780,736.6
270.00,83200,77790,741.51
270.00,83200,77800,746.5
270.00,83200,77810,752.41
270.00,83200,77820,758.4
270.00,83200,77830,755.92
270.00,83200,77840,766.9
270.00,83200,77850,760.93
270.00,83200,77860,763.72
270.00,83200,77870,771.85
270.00,83200,77880,776.23
270.00,83200,77890,772.99
270.00,83200,77900,778.45
270.00,83200,77910,779.56
270.00,83200,77920,783.9
270.00,83200,77930,778.23
270.00,83200,77940,778.32
270.00,83200,77950,783.48
270.00,83200,77960,781.53
270.00,83200,77970,779.84
270.00,83200,77980,780.59
270.00,83200,77990,772.78
270.00,83200,78000,776.92
270.00,83200,78010,775.78
270.00,83200,78020,782.95
270.00,83200,78030,775.72
270.00,83200,78040,781.43
270.00,83200,78050,769.52
270.00,83200,78060,777.23
270.00,83200,78070,775.51
270.00,83200,78080,778.38
270.00,83200,78090,773.79
270.00,83200,78100,778.22
270.00,83200,78110,771.35
